instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|54117,54117,MIDCPNIFTY26MAR13225CE,MIDCPNIFTY,252.75,2026-03-30,13225.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54119,54119,MIDCPNIFTY26MAR13250CE,MIDCPNIFTY,246.9,2026-03-30,13250.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54112,54112,MIDCPNIFTY26MAR13150PE,MIDCPNIFTY,479.2,2026-03-30,13150.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54103,54103,MIDCPNIFTY26MAR13075PE,MIDCPNIFTY,436.45,2026-03-30,13075.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54102,54102,MIDCPNIFTY26MAR13075CE,MIDCPNIFTY,326.8,2026-03-30,13075.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54105,54105,MIDCPNIFTY26MAR13100PE,MIDCPNIFTY,448.7,2026-03-30,13100.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54104,54104,MIDCPNIFTY26MAR13100CE,MIDCPNIFTY,315.8,2026-03-30,13100.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54107,54107,MIDCPNIFTY26MAR13125CE,MIDCPNIFTY,307.6,2026-03-30,13125.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54109,54109,MIDCPNIFTY26MAR13150CE,MIDCPNIFTY,293.25,2026-03-30,13150.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54108,54108,MIDCPNIFTY26MAR13125PE,MIDCPNIFTY,462.05,2026-03-30,13125.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54181,54181,MIDCPNIFTY26MAR13850PE,MIDCPNIFTY,640.1,2026-03-30,13850.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54180,54180,MIDCPNIFTY26MAR13850CE,MIDCPNIFTY,68.75,2026-03-30,13850.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54183,54183,MIDCPNIFTY26MAR13875PE,MIDCPNIFTY,621.75,2026-03-30,13875.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54182,54182,MIDCPNIFTY26MAR13875CE,MIDCPNIFTY,64.35,2026-03-30,13875.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54185,54185,MIDCPNIFTY26MAR13900PE,MIDCPNIFTY,1009.6,2026-03-30,13900.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54184,54184,MIDCPNIFTY26MAR13900CE,MIDCPNIFTY,60.6,2026-03-30,13900.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54187,54187,MIDCPNIFTY26MAR13925PE,MIDCPNIFTY,767.2,2026-03-30,13925.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54186,54186,MIDCPNIFTY26MAR13925CE,MIDCPNIFTY,57.2,2026-03-30,13925.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54188,54188,MIDCPNIFTY26MAR13950CE,MIDCPNIFTY,53.45,2026-03-30,13950.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54179,54179,MIDCPNIFTY26MAR13825PE,MIDCPNIFTY,735.75,2026-03-30,13825.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54172,54172,MIDCPNIFTY26MAR13750CE,MIDCPNIFTY,87.65,2026-03-30,13750.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54174,54174,MIDCPNIFTY26MAR13775CE,MIDCPNIFTY,83.95,2026-03-30,13775.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54173,54173,MIDCPNIFTY26MAR13750PE,MIDCPNIFTY,546.85,2026-03-30,13750.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54176,54176,MIDCPNIFTY26MAR13800CE,MIDCPNIFTY,76.95,2026-03-30,13800.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54175,54175,MIDCPNIFTY26MAR13775PE,MIDCPNIFTY,695.05,2026-03-30,13775.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54178,54178,MIDCPNIFTY26MAR13825CE,MIDCPNIFTY,72.9,2026-03-30,13825.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54177,54177,MIDCPNIFTY26MAR13800PE,MIDCPNIFTY,928.8,2026-03-30,13800.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54168,54168,MIDCPNIFTY26MAR13725PE,MIDCPNIFTY,660.9,2026-03-30,13725.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54190,54190,MIDCPNIFTY26MAR13950PE,MIDCPNIFTY,808.95,2026-03-30,13950.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54192,54192,MIDCPNIFTY26MAR13975PE,MIDCPNIFTY,844.3,2026-03-30,13975.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54191,54191,MIDCPNIFTY26MAR13975CE,MIDCPNIFTY,50.5,2026-03-30,13975.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54194,54194,MIDCPNIFTY26MAR14000PE,MIDCPNIFTY,1056.65,2026-03-30,14000.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54193,54193,MIDCPNIFTY26MAR14000CE,MIDCPNIFTY,46.35,2026-03-30,14000.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54198,54198,MIDCPNIFTY26MAR14025CE,MIDCPNIFTY,44.9,2026-03-30,14025.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54199,54199,MIDCPNIFTY26MAR14025PE,MIDCPNIFTY,871.8,2026-03-30,14025.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|54200,54200,MIDCPNIFTY26MAR14050CE,MIDCPNIFTY,41.75,2026-03-30,14050.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|54831,54831,NIFTY26MAR27850PE,NIFTY,1983.55,2026-03-30,27850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54830,54830,NIFTY26MAR27850CE,NIFTY,6.1,2026-03-30,27850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54837,54837,NIFTY26MAR27900PE,NIFTY,3157.7,2026-03-30,27900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54836,54836,NIFTY26MAR27900CE,NIFTY,5.8,2026-03-30,27900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54839,54839,NIFTY26MAR27950PE,NIFTY,3238.35,2026-03-30,27950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54838,54838,NIFTY26MAR27950CE,NIFTY,5.35,2026-03-30,27950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54822,54822,NIFTY26MAR27650CE,NIFTY,6.65,2026-03-30,27650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54824,54824,NIFTY26MAR27700CE,NIFTY,6.15,2026-03-30,27700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54823,54823,NIFTY26MAR27650PE,NIFTY,3635.0,2026-03-30,27650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54826,54826,NIFTY26MAR27750CE,NIFTY,6.7,2026-03-30,27750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54825,54825,NIFTY26MAR27700PE,NIFTY,3600.0,2026-03-30,27700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54828,54828,NIFTY26MAR27800CE,NIFTY,6.0,2026-03-30,27800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54827,54827,NIFTY26MAR27750PE,NIFTY,2157.55,2026-03-30,27750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54829,54829,NIFTY26MAR27800PE,NIFTY,2891.4,2026-03-30,27800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54840,54840,NIFTY26MAR28050CE,NIFTY,5.35,2026-03-30,28050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54842,54842,NIFTY26MAR28100CE,NIFTY,5.05,2026-03-30,28100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54841,54841,NIFTY26MAR28050PE,NIFTY,2567.3,2026-03-30,28050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54843,54843,NIFTY26MAR28100PE,NIFTY,3401.4,2026-03-30,28100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54712,54712,NIFTY26MAR26550CE,NIFTY,12.85,2026-03-30,26550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54714,54714,NIFTY26MAR26600CE,NIFTY,12.3,2026-03-30,26600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54713,54713,NIFTY26MAR26550PE,NIFTY,2575.55,2026-03-30,26550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54716,54716,NIFTY26MAR26650CE,NIFTY,11.9,2026-03-30,26650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54715,54715,NIFTY26MAR26600PE,NIFTY,2444.0,2026-03-30,26600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54718,54718,NIFTY26MAR26700CE,NIFTY,11.1,2026-03-30,26700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54717,54717,NIFTY26MAR26650PE,NIFTY,2665.95,2026-03-30,26650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54719,54719,NIFTY26MAR26700PE,NIFTY,2500.0,2026-03-30,26700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54730,54730,NIFTY26MAR27050CE,NIFTY,9.2,2026-03-30,27050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54732,54732,NIFTY26MAR27100CE,NIFTY,8.5,2026-03-30,27100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54731,54731,NIFTY26MAR27050PE,NIFTY,3065.9,2026-03-30,27050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54734,54734,NIFTY26MAR27150CE,NIFTY,7.95,2026-03-30,27150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54733,54733,NIFTY26MAR27100PE,NIFTY,3116.4,2026-03-30,27100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54736,54736,NIFTY26MAR27200CE,NIFTY,8.1,2026-03-30,27200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54735,54735,NIFTY26MAR27150PE,NIFTY,3169.5,2026-03-30,27150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54738,54738,NIFTY26MAR27250CE,NIFTY,7.75,2026-03-30,27250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54737,54737,NIFTY26MAR27200PE,NIFTY,3087.75,2026-03-30,27200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54739,54739,NIFTY26MAR27250PE,NIFTY,3083.45,2026-03-30,27250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54721,54721,NIFTY26MAR26750PE,NIFTY,2764.75,2026-03-30,26750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54720,54720,NIFTY26MAR26750CE,NIFTY,10.85,2026-03-30,26750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54723,54723,NIFTY26MAR26800PE,NIFTY,2594.0,2026-03-30,26800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54722,54722,NIFTY26MAR26800CE,NIFTY,10.5,2026-03-30,26800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54725,54725,NIFTY26MAR26850PE,NIFTY,2868.3,2026-03-30,26850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54724,54724,NIFTY26MAR26850CE,NIFTY,10.1,2026-03-30,26850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54727,54727,NIFTY26MAR26900PE,NIFTY,2942.35,2026-03-30,26900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54726,54726,NIFTY26MAR26900CE,NIFTY,9.75,2026-03-30,26900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54729,54729,NIFTY26MAR26950PE,NIFTY,1831.15,2026-03-30,26950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54728,54728,NIFTY26MAR26950CE,NIFTY,9.35,2026-03-30,26950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54752,54752,NIFTY26MAR27600CE,NIFTY,6.65,2026-03-30,27600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54751,54751,NIFTY26MAR27550PE,NIFTY,1960.7,2026-03-30,27550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54753,54753,NIFTY26MAR27600PE,NIFTY,3600.0,2026-03-30,27600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54750,54750,NIFTY26MAR27550CE,NIFTY,6.4,2026-03-30,27550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54741,54741,NIFTY26MAR27300PE,NIFTY,3131.25,2026-03-30,27300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54740,54740,NIFTY26MAR27300CE,NIFTY,7.6,2026-03-30,27300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54743,54743,NIFTY26MAR27350PE,NIFTY,2213.65,2026-03-30,27350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54742,54742,NIFTY26MAR27350CE,NIFTY,7.35,2026-03-30,27350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54745,54745,NIFTY26MAR27400PE,NIFTY,3303.9,2026-03-30,27400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54744,54744,NIFTY26MAR27400CE,NIFTY,6.95,2026-03-30,27400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54747,54747,NIFTY26MAR27450PE,NIFTY,1955.1,2026-03-30,27450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54746,54746,NIFTY26MAR27450CE,NIFTY,7.0,2026-03-30,27450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54749,54749,NIFTY26MAR27500PE,NIFTY,3361.95,2026-03-30,27500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54748,54748,NIFTY26MAR27500CE,NIFTY,6.7,2026-03-30,27500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54581,54581,NIFTY26MAR25150PE,NIFTY,1143.3,2026-03-30,25150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54580,54580,NIFTY26MAR25150CE,NIFTY,130.35,2026-03-30,25150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54583,54583,NIFTY26MAR25200PE,NIFTY,1162.55,2026-03-30,25200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54582,54582,NIFTY26MAR25200CE,NIFTY,118.65,2026-03-30,25200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54585,54585,NIFTY26MAR25250PE,NIFTY,1234.8,2026-03-30,25250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54584,54584,NIFTY26MAR25250CE,NIFTY,110.0,2026-03-30,25250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54576,54576,NIFTY26MAR25050CE,NIFTY,156.95,2026-03-30,25050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54575,54575,NIFTY26MAR24950PE,NIFTY,978.7,2026-03-30,24950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54578,54578,NIFTY26MAR25100CE,NIFTY,144.25,2026-03-30,25100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54577,54577,NIFTY26MAR25050PE,NIFTY,1043.15,2026-03-30,25050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54579,54579,NIFTY26MAR25100PE,NIFTY,1087.2,2026-03-30,25100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54570,54570,NIFTY26MAR24850CE,NIFTY,223.05,2026-03-30,24850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54572,54572,NIFTY26MAR24900CE,NIFTY,200.55,2026-03-30,24900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54571,54571,NIFTY26MAR24850PE,NIFTY,931.3,2026-03-30,24850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54574,54574,NIFTY26MAR24950CE,NIFTY,188.6,2026-03-30,24950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54573,54573,NIFTY26MAR24900PE,NIFTY,940.05,2026-03-30,24900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54565,54565,NIFTY26MAR24700PE,NIFTY,827.65,2026-03-30,24700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54564,54564,NIFTY26MAR24700CE,NIFTY,278.65,2026-03-30,24700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54567,54567,NIFTY26MAR24750PE,NIFTY,867.3,2026-03-30,24750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54566,54566,NIFTY26MAR24750CE,NIFTY,259.7,2026-03-30,24750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54569,54569,NIFTY26MAR24800PE,NIFTY,891.45,2026-03-30,24800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54568,54568,NIFTY26MAR24800CE,NIFTY,239.2,2026-03-30,24800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54598,54598,NIFTY26MAR25600CE,NIFTY,55.3,2026-03-30,25600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54597,54597,NIFTY26MAR25550PE,NIFTY,1427.3,2026-03-30,25550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54599,54599,NIFTY26MAR25600PE,NIFTY,1484.2,2026-03-30,25600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54590,54590,NIFTY26MAR25400CE,NIFTY,81.3,2026-03-30,25400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54592,54592,NIFTY26MAR25450CE,NIFTY,74.6,2026-03-30,25450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54591,54591,NIFTY26MAR25400PE,NIFTY,1310.5,2026-03-30,25400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54594,54594,NIFTY26MAR25500CE,NIFTY,67.35,2026-03-30,25500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54593,54593,NIFTY26MAR25450PE,NIFTY,1390.2,2026-03-30,25450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54596,54596,NIFTY26MAR25550CE,NIFTY,61.15,2026-03-30,25550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54595,54595,NIFTY26MAR25500PE,NIFTY,1408.55,2026-03-30,25500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54587,54587,NIFTY26MAR25300PE,NIFTY,1221.45,2026-03-30,25300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54586,54586,NIFTY26MAR25300CE,NIFTY,99.0,2026-03-30,25300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54589,54589,NIFTY26MAR25350PE,NIFTY,1294.35,2026-03-30,25350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54588,54588,NIFTY26MAR25350CE,NIFTY,90.7,2026-03-30,25350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54642,54642,NIFTY26MAR26200CE,NIFTY,19.25,2026-03-30,26200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54641,54641,NIFTY26MAR26150PE,NIFTY,2000.0,2026-03-30,26150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54644,54644,NIFTY26MAR26250CE,NIFTY,18.4,2026-03-30,26250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54643,54643,NIFTY26MAR26200PE,NIFTY,2050.15,2026-03-30,26200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54646,54646,NIFTY26MAR26300CE,NIFTY,16.6,2026-03-30,26300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54645,54645,NIFTY26MAR26250PE,NIFTY,2400.0,2026-03-30,26250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54671,54671,NIFTY26MAR26450PE,NIFTY,2433.5,2026-03-30,26450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54673,54673,NIFTY26MAR26500PE,NIFTY,2331.95,2026-03-30,26500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54672,54672,NIFTY26MAR26500CE,NIFTY,13.65,2026-03-30,26500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54664,54664,NIFTY26MAR26300PE,NIFTY,2153.45,2026-03-30,26300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54666,54666,NIFTY26MAR26350PE,NIFTY,2335.5,2026-03-30,26350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54665,54665,NIFTY26MAR26350CE,NIFTY,16.05,2026-03-30,26350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54668,54668,NIFTY26MAR26400PE,NIFTY,2287.9,2026-03-30,26400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54667,54667,NIFTY26MAR26400CE,NIFTY,15.15,2026-03-30,26400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54669,54669,NIFTY26MAR26450CE,NIFTY,14.4,2026-03-30,26450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54611,54611,NIFTY26MAR25650PE,NIFTY,1511.65,2026-03-30,25650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54613,54613,NIFTY26MAR25700PE,NIFTY,1585.6,2026-03-30,25700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54612,54612,NIFTY26MAR25700CE,NIFTY,45.95,2026-03-30,25700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54615,54615,NIFTY26MAR25750PE,NIFTY,1651.65,2026-03-30,25750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54614,54614,NIFTY26MAR25750CE,NIFTY,41.95,2026-03-30,25750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54617,54617,NIFTY26MAR25800PE,NIFTY,1679.25,2026-03-30,25800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54616,54616,NIFTY26MAR25800CE,NIFTY,37.9,2026-03-30,25800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54619,54619,NIFTY26MAR25850PE,NIFTY,1736.45,2026-03-30,25850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54618,54618,NIFTY26MAR25850CE,NIFTY,34.6,2026-03-30,25850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54600,54600,NIFTY26MAR25650CE,NIFTY,50.1,2026-03-30,25650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54640,54640,NIFTY26MAR26150CE,NIFTY,20.9,2026-03-30,26150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54639,54639,NIFTY26MAR26100PE,NIFTY,1954.6,2026-03-30,26100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54620,54620,NIFTY26MAR25900CE,NIFTY,31.2,2026-03-30,25900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54622,54622,NIFTY26MAR25950CE,NIFTY,28.65,2026-03-30,25950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54621,54621,NIFTY26MAR25900PE,NIFTY,1764.3,2026-03-30,25900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54624,54624,NIFTY26MAR26050CE,NIFTY,24.8,2026-03-30,26050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54623,54623,NIFTY26MAR25950PE,NIFTY,1944.3,2026-03-30,25950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|54626,54626,NIFTY26MAR26100CE,NIFTY,22.3,2026-03-30,26100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|54625,54625,NIFTY26MAR26050PE,NIFTY,2088.05,2026-03-30,26050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|74068,74068,NIFTYNXT5026MAY73200CE,NIFTYNXT50,1843.85,2026-05-26,73200.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|74067,74067,NIFTYNXT5026MAY73100PE,NIFTYNXT50,3997.1,2026-05-26,73100.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|74069,74069,NIFTYNXT5026APR67400PE,NIFTYNXT50,2447.55,2026-04-28,67400.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|74075,74075,NIFTYNXT5026APR67500PE,NIFTYNXT50,2496.8,2026-04-28,67500.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|74070,74070,NIFTYNXT5026APR67500CE,NIFTYNXT50,2727.05,2026-04-28,67500.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|74078,74078,NIFTYNXT5026APR67600CE,NIFTYNXT50,2678.65,2026-04-28,67600.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|74086,74086,NIFTYNXT5026APR67800CE,NIFTYNXT50,2583.65,2026-04-28,67800.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|74085,74085,NIFTYNXT5026APR67700PE,NIFTYNXT50,2597.55,2026-04-28,67700.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|74081,74081,NIFTYNXT5026APR67600PE,NIFTYNXT50,2546.85,2026-04-28,67600.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|74084,74084,NIFTYNXT5026APR67700CE,NIFTYNXT50,2630.85,2026-04-28,67700.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|74083,74083,NIFTYNXT5026MAY73200PE,NIFTYNXT50,4059.95,2026-05-26,73200.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|74049,74049,NIFTYNXT5026APR67000PE,NIFTYNXT50,2255.55,2026-04-28,67000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|74046,74046,NIFTYNXT5026MAY72500PE,NIFTYNXT50,3630.5,2026-05-26,72500.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|74045,74045,NIFTYNXT5026MAY72500CE,NIFTYNXT50,2102.8,2026-05-26,72500.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|74048,74048,NIFTYNXT5026MAY72600CE,NIFTYNXT50,2064.25,2026-05-26,72600.0,0.05,25.0,OPTIDX,CE,NSE_FO
